2022-12-08 08:38:10 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:10 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:15 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:15 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:20 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:21 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:26 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:27 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:37 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:38 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:52 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:52 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:38:58 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:38:58 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:03 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:03 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:07 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:08 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:13 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:13 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:18 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:18 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:23 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:24 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:28 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:29 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:33 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:34 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:38 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:39 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:43 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:44 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:50 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:50 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:39:54 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:39:56 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:01 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:02 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:06 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:06 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:11 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:12 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:16 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:17 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:21 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:21 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:26 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:26 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:31 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:31 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:35 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:36 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:40 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:40 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:45 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:45 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:50 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:50 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:40:55 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:40:55 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:00 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:00 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:05 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:06 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:10 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:11 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:17 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:17 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:21 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:22 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:27 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:27 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:37 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:37 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:42 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:47 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:52 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:52 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:41:56 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:41:57 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:01 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:02 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:07 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:07 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:12 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:12 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
